,naf,text
6278,75,ACTIVITÉS VÉTÉRINAIRES
6279,75,Activités vétérinaires
6280,75,Z       Activités vétérinaires Cette sous-classe comprend : les activités de soins et de contrôle vétérinaires exercées sur des animaux de ferme les activités de soins et de contrôle vétérinaires exercées sur des animaux de compagnie  Cette sous-classe comprend aussi : les activités des assistants vétérinaires ou d'autres types de personnel vétérinaire auxiliaire les activités clinico-pathologiques et les autres activités de diagnostic portant sur des animaux les activités des ambulances pour animaux  SERVICES VÉTÉRINAIRES
6281,75,SERVICES VÉTÉRINAIRES
6282,75,Services vétérinaires
6283,75,Services vétérinaires
6284,75,"Services vétérinaires pour animaux de compagnie CC : - services médicaux, chirurgicaux et dentaires fournis à des animaux de compagnie dans des cliniques vétérinaires ou ailleurs. Ces services ont pour but de soigner les animaux, d'améliorer et/ ou de stabiliser leur état de santé. services hospitaliers, services des laboratoires, services techniques, nourriture (y compris les régimes alimentaires spéciaux), etc."
6285,75,"Services vétérinaires pour animaux d'élevage CC : - services médicaux, chirurgicaux et dentaires fournis à des animaux d'élevage dans des cliniques vétérinaires ou ailleurs. Ces services ont pour but de soigner les animaux, d'améliorer et/ou de stabiliser leur état de santé. services hospitaliers, services des laboratoires, services techniques, nourriture (y compris les régimes alimentaires spéciaux), etc."
6286,75,"Autres services vétérinaires CC : - services médicaux, chirurgicaux et dentaires fournis à des animaux autres que les animaux de compagnie ou d'élevage (par exemple, les animaux des zoos et les animaux élevés pour leur fourrure ou d'autres parties de leur corps) dans des cliniques vétérinaires ou ailleurs. Ces services ont pour but de soigner les animaux, d'améliorer et/ou de stabiliser leur état de santé. services hospitaliers, services des laboratoires, services techniques, nourriture (y compris les régimes alimentaires spéciaux), etc.     Section N : ACTIVITÉS DE SERVICES ADMINISTRATIFS ET DE SOUTIEN Cette section comprend diverses activités de soutien aux activités générales des entreprises. Ces activités sont différentes de celles de la section M, car leur objectif premier n'est pas le transfert de connaissances spécialisées.   "
6287,77,"ACTIVITÉS DE LOCATION ET LOCATION-BAIL Cette division comprend la location et la location-bail à des clients d'actifs corporels ou incorporels non financiers, dont un vaste éventail de biens corporels tels que les automobiles, les ordinateurs, les biens de consommation et les machines et le matériel d'usage industriel, en contrepartie de paiements périodiques. Elle est divisée en : location de véhicules automobiles ;location d'articles de loisirs et de sport et de biens personnels et domestiques ;location-bail d'autres machines et équipements utilisés principalement à des fins commerciales, y compris des matériels de transport ;location-bail d'actifs incorporels non financiers.Seule la fourniture de contrats de location-exploitation est incluse dans cette division. "
6288,77,LOCATION ET LOCATION-BAIL DE VÉHICULES AUTOMOBILES
6289,77,Location et location-bail de voitures et de véhicules automobiles légers
6290,77,"A      Location de courte durée de voitures et de véhicules automobiles légers Cette sous-classe comprend : la location et la location-bail de courte durée de voitures particulières et autres véhicules automobiles légers sans chauffeur (3,5 tonnes ou moins) "
6291,77,"B      Location de longue durée de voitures et de véhicules automobiles légers Cette sous-classe comprend : la location et la location-bail de longue durée de voitures particulières et autres véhicules automobiles légers sans chauffeur (3,5 tonnes ou moins) "
6292,77,Location et location-bail de camions
6293,77,"Z      Location et location-bail de camions Cette sous-classe comprend : la location et la location-bail des types de véhicules suivants : • camions, remorques utilitaires et véhicules automobiles lourds (plus de 3,5 tonnes) • véhicules de loisirs   Section N : SERVICES ADMINISTRATIFS ET D'ASSISTANCE     LOCATION ET LOCATION-BAIL"
6294,77,LOCATION ET LOCATION-BAIL DE VÉHICULES AUTOMOBILES
6295,77,Location et location-bail de voitures et véhicules automobiles légers
6296,77,Location et location-bail de voitures et véhicules automobiles légers
6297,77,"Location et location-bail de voitures et véhicules automobiles légers CC : - services de location et location-bail de voitures particulières et d'autres véhicules automobiles légers, de moins de 3,5 tonnes, sans chauffeur"
6298,77,Location et location-bail de camions
6299,77,Location et location-bail de camions
6300,77,"Location et location-bail de véhicules pour transport de marchandises, sans chauffeur CC : - services de location et location-bail de véhicules automobiles, de plus de 3,5 tonnes, principalement conçus pour le transport de marchandises (par exemple, semi-remorques, tracteurs, camions, fourgons et autres véhicules utilitaires), sans conducteur"
6301,77,"LOCATION ET LOCATION-BAIL DE BIENS PERSONNELS ET DOMESTIQUES Ce groupe comprend la location de biens personnels et domestiques, ainsi que la location d'articles de loisirs et de sport et de vidéocassettes. Ces activités couvrent généralement la location à court terme de biens, même si, dans certains cas, ces biens peuvent être loués pour des périodes plus longues. "
6302,77,Location et location-bail d'articles de loisirs et de sport
6303,77,"Z      Location et location-bail d'articles de loisirs et de sport Cette sous-classe comprend : la location de bateaux de plaisance, canots et voiliers la location de cycles la location de chaises longues et parasols de plage la location d'autres articles de sport la location de skis "
6304,77,Location de vidéocassettes et disques vidéo
6305,77,"Z      Location de vidéocassettes et disques vidéo Cette sous-classe comprend : la location de vidéocassettes, disques, CD, DVD, etc. pré-enrégistrés pour un usage domestique  Cette sous-classe comprend aussi : la location de jeux vidéo "
6306,77,Location et location-bail d'autres biens personnels et domestiques
6307,77,"Z      Location et location-bail d'autres biens personnels et domestiques Cette sous-classe comprend : la location de tous types d'articles personnels ou domestiques à des ménages ou à des entreprises (à l'exclusion d'articles de loisirs et de sport) : • textiles, articles d'habillement et chaussures • meubles, articles de poterie et de verrerie, articles pour la cuisine et la table, appareils électriques et électroménagers • articles de bijouterie, instruments de musique, accessoires et costumes de scène "
6308,77,"Location et location-bail d'autres matériels de transport terrestre, sans chauffeur CC : - services de location et location-bail d'autres véhicules des types utilisés pour les transports en commun, comme les cars, sans conducteur services de location et location-bail d'autres matériels de transport terrestre, sans conducteur services de location de véhicules de transport de passagers à traction humaine ou animale, sans conducteur"
6309,77,LOCATION ET LOCATION-BAIL DE BIENS PERSONNELS ET DOMESTIQUES    
6310,77,Location et location-bail d'articles de loisirs et de sport
6311,77,Location et location-bail d'articles de loisirs et de sport
6312,77,"Location et location-bail d'articles de loisirs et de sport CC : - services de location et location-bail de matériel et d'équipements pour la récréation et les loisirs : • bicyclettes, skis de neige, patins à glace • parapentes, deltaplanes • matériels pour sports nautiques (planches de surf, skis nautiques) • bateaux de plaisance (canots, voiliers et autres bateaux de plaisance) • autres matériels de sport (par exemple, crosses de golf, matériels pour la pratique des jeux de plein air, des jeux qui se jouent avec une raquette, etc.), chevaux de selle, matériels de camping, etc"
6313,77,Location de vidéocassettes et dvd
6314,77,Location de vidéocassettes et dvd
6315,77,"Location de vidéocassettes et dvd CC : - services de location et location-bail de cassettes, CD et DVD vidéo, pré-enregistrés destinés à être utilisés dans des équipements de loisirs domestiques services de location et location-bail de jeux vidéo services de location et location-bail de disques, cassettes audio et disques compacts pré-enregistrés    "
6316,77,Location et location-bail d'autres biens personnels et domestiques
6317,77,Location et location-bail d'autres biens personnels et domestiques
6318,77,"Location et location-bail de téléviseurs, radios, magnétoscopes et matériels audiovisuels CC : - services de location et location-bail d'articles électriques et électroniques de tous types pour les loisirs domestiques : • chaînes stéréophoniques, lecteurs de cassettes, appareils de télévision, appareils de radio • magnétoscopes et appareils similaires"
6319,77,    
6320,77,"LOCATION ET LOCATION-BAIL D'AUTRES MACHINES, ÉQUIPEMENTS ET BIENS"
6321,77,Location et location-bail de machines et équipements agricoles
6322,77,"Z      Location et location-bail de machines et équipements agricoles Cette sous-classe comprend : la location et la location-bail de machines et équipements pour l'agriculture et la sylviculture, sans opérateur : • location des biens compris rangés dans la sous-classe 28.30Z (par exemple tracteurs agricoles, etc.) "
6323,77,Location et location-bail de machines et équipements pour la construction
6324,77,"Z      Location et location-bail de machines et équipements pour la construction   services de location et location-bail de disques, cassettes audio et disques compacts pré-enregistrés (77.22.10) "
6325,77,"Location et location-bail de mobilier et autres équipements domestiques CC : - services de location et location-bail de mobilier (y compris les matelas et les sommiers) et d'appareils et équipements ménagers, même électriques, tels que réfrigérateurs, lave-linge, climatiseurs, ventilateurs, grille-pain, batteurs, etc. services de location et location-bail d'articles de poterie et de verrerie, d'articles pour la cuisine et la table"
6326,77,Location et location-bail d'instruments de musique 
6327,77,Location et location-bail de linge de maison
6328,77,"Location et location-bail de textiles, vêtements et chaussures CA : - services de location de costumes"
6329,77,"Location et location-bail de machines et équipements de bricolage CC : - services de location et location-bail de tondeuses à gazon, d'outils de bricolage, etc., sans opérateur "
6330,77,"Location et location-bail d'autres biens personnels et domestiques n.c.a. CC : - services de location et location-bail de : • livres, journaux et magazines • appareils et matériels photographiques, jumelles et autres appareils d'optique • fleurs et plantes • bijoux • articles d'horlogerie, etc. services de location et location-bail de matériel médical (béquilles) ou paramédical"
6331,77,"LOCATION ET LOCATION-BAIL D'AUTRES MACHINES, ÉQUIPEMENTS ET BIENS"
6332,77,Location et location-bail de matériel agricole
6333,77,Location et location-bail de matériel agricole
6334,77,"Location et location-bail de matériel agricole CC : - services de location et location-bail de machines et équipements pour l'agriculture et la sylviculture, sans opérateur, c'est-à-dire de biens relevant de la sous-classe 28.30Z, comme les tracteurs et les matériels agricoles, les semoirs et les planteuses-repiqueuses, les machines pour la récolte, les calibreuses, etc."
6335,77,Location et location-bail de machines et équipements pour la construction et le génie civil
6336,77,"Location et location-bail de machines et équipements pour la construction et le génie civil  Cette sous-classe comprend : la location et la location-bail de machines et équipements pour le bâtiment et le génie civil, sans opérateur : • camions-grues • échafaudages et plates-formes de travail, sans montage ni démontage "
6337,77,Location et location-bail de machines de bureau et de matériel informatique
6338,77,"Z      Location et location-bail de machines de bureau et de matériel informatique Cette sous-classe comprend : la location et la location-bail de machines et équipements de bureau, sans opérateur : • ordinateurs et équipements périphériques • duplicateurs, machines à écrire et machines de traitement de textes • machines et matériels comptables : caisses enregistreuses, calculateurs électroniques, etc. • mobilier de bureau "
6339,77,Location et location-bail de matériels de transport par eau
6340,77,"Z      Location et location-bail de matériels de transport par eau Cette sous-classe comprend : la location et la location-bail de matériels de transport maritime et fluvial, sans équipage : • bateaux et navires commerciaux "
6341,77,Location et location-bail de matériels de transport aérien
6342,77,"Z      Location et location-bail de matériels de transport aérien Cette sous-classe comprend : la location et la location-bail de matériels de transport aérien, sans pilote : • avions • ballons à air chaud • location de montgolfières "
6343,77,"Location et location-bail d'autres machines, équipements et biens matériels n.c.a."
6344,77,"Z      Location et location-bail d'autres machines, équipements et biens matériels n.c.a.  "
6345,77,"Location et location-bail de machines et équipements pour la construction et le génie civil CC : - services de location et location-bail de machines et équipements pour la construction et le génie civil, sans opérateur services de location et location-bail de tracteurs utilisés pour la construction et le terrassement, de niveleuses, de rouleaux compresseurs, de bouteurs, d'excavateurs, de chargeuses frontales, d'échafaudages, sans montage ni démontage, d'abris de chantier, etc."
6346,77,Location et location-bail de machines de bureau et de matériel informatique
6347,77,Location et location-bail de machines de bureau et de matériel informatique
6348,77,"Location et location-bail de machines de bureau (à l'exclusion de matériel informatique) CC : - services de location et location-bail de machines et de matériel de bureau de tous types, sans opérateur : • photocopieurs • machines à écrire et machines de traitement de texte • machines et matériels comptables, tels que machines à calculer électroniques, caisses enregistreuses et autres appareils incorporant un dispositif de calcul services de location et location-bail de mobilier de bureau, de coffres-forts, etc."
6349,77,"Location et location-bail de matériel informatique CC : - services de location et location-bail d'ordinateurs et d'équipements périphériques, tels que machines électroniques de traitement de l'information, unités centrales, unités périphériques et lecteurs magnétiques ou optiques, sans opérateur"
6350,77,Location et location-bail de matériels de transport par eau
6351,77,Location et location-bail de matériels de transport par eau
6352,77,"Location et location-bail de matériels de transport par eau CC : - services de location et location-bail de bateaux, de navires et d'aéroglisseurs principalement conçus pour le transport de passagers et de fret, sans pilote"
6353,77,Location et location-bail de matériels de transport aérien
6354,77,Location et location-bail de matériels de transport aérien
6355,77,"Location et location-bail de matériels de transport aérien CC : - services de location et location-bail d'appareils de transport aérien (hélicoptères, avions, ballons à air chaud, etc.), sans pilote"
6356,77,"Location et location-bail d'autres machines, équipements et biens n.c.a."
6357,77,"Location et location-bail d'autres machines, équipements et biens n.c.a.     Cette sous-classe comprend : la location et la location-bail, sans opérateur, de machines et équipements divers généralement utilisés comme biens d'équipement par les entreprises : • moteurs et turbines • machines-outils • équipement pour exploitation minière et pétrolière • matériels de radiodiﬀusion, de télévision et de communication à usage professionnel • équipement pour la production cinématographique • matériels de mesure et de contrôle • autres machines et matériels à usage scientifique, commercial et industriel la location et la location-bail de matériels de transport terrestre (autres que les véhicules automobiles), sans chauﬀeur : • motocycles, caravanes et autos-caravanes (""camping-cars""), etc. • véhicules de chemin de fer  Cette sous-classe comprend aussi : la location de conteneurs pour le logement ou le bureau la location d'animaux (par exemple : troupeaux, chevaux de course) la location de conteneurs la location de palettes "
6358,77,"LOCATION-BAIL DE PROPRIÉTÉ INTELLECTUELLE ET DE PRODUITS SIMILAIRES, À L'EXCEPTION DES ŒUVRES SOUMISES À COPYRIGHT "
6359,77,"Location-bail de propriété intellectuelle et de produits similaires, à l'exception des œuvres soumises à copyright"
6360,77,"Z      Location-bail de propriété intellectuelle et de produits similaires, à l'exception des œuvres soumises à copyright    "
6361,77,"Location et location-bail de matériel ferroviaire roulant CC : - services de location et de location-exploitation d'équipements de d'équipements de transport ferroviaire commercial, sans conducteur, tels que : • locomotives et autre matériel ferroviaire roulant, rames de métro, équipements de métro léger et tramways La structure de ce type de baux ne vise pas à apporter un financement au preneur. Les services de location et location-bail peuvent inclure l'entretien et la réparation, l'assurance, la couverture des dommages et des garanties."
6362,77,Location et location-bail de conteneurs CC : - services de location et location-bail de conteneurs intermodaux 
6363,77,"Location et location-bail de motocycles, caravanes et autocaravanes CC : - services de location et location-bail de motocycles, caravanes et autocaravanes, sans conducteur"
6364,77,"Location et location-bail d'équipements de télécommunications CC : - services de location et location-bail d'équipements de télécommunications, sans opérateur : • matériels de radiodiﬀusion, de télévision et de télécommunication à usage commercial • téléphones, télécopieurs, téléavertisseurs et téléphones mobiles "
6365,77,"Location et location-bail d'autres machines, équipements et biens n.c.a., sans opérateur CC : - services de location et location-bail de machines et matériels de tous types (à l'exclusion des articles personnels et domestiques), même électriques, généralement utilisés comme biens d'équipement par les entreprises, sans opérateur : • moteurs et turbines • machines-outils • matériel d'exploitation minière et pétrolière • machines à sous • matériel d'exposition • équipement pour la production cinématographique • équipements professionnels et scientifiques de mesure et de contrôle • autres machines et matériels à usage commercial et industriel CA : - services de location de conteneurs pour le logement ou le bureau services de location d'animaux (par exemple : troupeaux, chevaux de course) services de location de palettes"
6366,77,"SERVICES DE LICENCE POUR L'UTILISATION DE PRODUITS DE LA PROPRIÉTÉ INTELLECTUELLE ET SIMILAIRES, À L'EXCLUSION DES OEUVRES PROTÉGÉES PAR DES DROITS D'AUTEUR"
6367,77,"Services de licence pour l'utilisation de produits de la propriété intellectuelle et similaires, à l'exclusion des œuvres protégées par des droits d'auteur"
6368,77,"Services de licence pour l'utilisation de produits de la propriété intellectuelle et similaires, à l'exclusion des œuvres protégées par des droits d'auteur CC : - services de licence permettant, accordant ou autorisant de toute autre manière l'utilisation de produits de la propriété intellectuelle et similaires.     Cette sous-classe comprend les activités consistant à autoriser des tiers à utiliser des produits liés à la propriété intellectuelle et des produits similaires, pour lesquels des redevances ou des droits de licence sont versés au propriétaire. La location-bail de ces produits peut prendre diﬀérentes formes, comme l'autorisation de reproduction, l'utilisation dans des processus ou produits ultérieurs, l'exploitation d'une entreprise dans le cadre d'une franchise, etc. Les propriétaires actuels peuvent ou non avoir créé ces produits.  Cette sous-classe comprend : la location-bail de produits liés à la propriété intellectuelle (à l'exclusion des œuvres protégées par le droit d'auteur telles que les livres ou les logiciels) la perception de redevances ou de droits de licence pour l'utilisation de : • entités brevetées • marques déposées ou marques de service • marques • prospection minière et évaluation • accords de franchise "
6369,77,"Services de licence pour l'utilisation de produits de la recherche et développement CC : - services de licence pour l'utilisation des résultats d'activités de recherche et développement, c'est- à-dire les inventions, telles que les constitutions de matière, processus, mécanismes, circuits et appareils électriques et électroniques, formulations pharmaceutiques et nouvelles variétés de matières vivantes produites artificiellement "
6370,77,Services de licence pour l'utilisation de marques déposées et franchises CC : - services de licence pour l'utilisation de marques déposées et l'exploitation de franchises concernant d'autres actifs non produits 
6371,77,"Services de licence pour l'utilisation de services d'exploration et d'évaluation minérales CC : - services de licence pour l'utilisation d'informations d'exploration et d'évaluation minérales, telles que la prospection de pétrole, de gaz naturel et de gisements non pétroliers "
6372,77,"Marques déposées et franchises CC : - marques déposées et franchises originales, c'est-à-dire la propriété légalement enregistrée d'une marque commerciale. Ces produits sont réalisés pour compte propre dans le but de retirer des bénéfices de l'autorisation donnée à des tiers d'utiliser ces marques déposées ou franchises."
6373,77,"Services de licence pour l'utilisation d'autres produits de la propriété intellectuelle et similaires, à l'exclusion des œuvres protégées par des droits d'auteur CC : - services de licence pour l'utilisation d'autres types de produits de la propriété intellectuelle, tels que les plans architecturaux et d'ingénierie, les modèles industriels, etc."
6374,78,"ACTIVITÉS LIÉES À L'EMPLOI Cette division comprend les activités consistant à lister les postes vacants et à orienter ou placer les candidats à l'emploi, les personnes orientées ou placées n'étant pas des salariés des agences de placement, à fournir des travailleurs pour des périodes limitées en vue de compléter la main-d'œuvre du client, ainsi qu'à fournir d'autres ressources humaines.  Cette division comprend : les activités de recherche et de placement de cadres les activités des agences de sélection d'acteurs et de figurants "
6375,78,ACTIVITÉS DES AGENCES DE PLACEMENT DE MAIN- D'ŒUVRE
6376,78,Activités des agences de placement de main-d'œuvre
6377,78,"Z       Activités des agences de placement de main-d'œuvre Cette sous-classe comprend les activités consistant à lister les postes vacants et à orienter ou placer les candidats à l'emploi, les personnes orientées ou placées n'étant pas des salariés des agences de placement.  Cette sous-classe comprend : la recherche, la sélection, l'orientation et le placement de personnel, y compris les activités de recherche et de placement de cadres les activités des psychologues pour le recrutement de personnel les activités des agences et bureaux de sélection d'acteurs et de figurants, telles que les agences de distribution de rôles les activités des agences de placement de main-d'œuvre en ligne  Cette sous-classe comprend aussi : l'activité des agences de mannequins "
6378,78,ACTIVITÉS DES AGENCES DE TRAVAIL TEMPORAIRE
6379,78,Activités des agences de travail temporaire
6380,78,"Z       Activités des agences de travail temporaire Cette sous-classe comprend les activités consistant à fournir des travailleurs pour des périodes limitées en vue de remplacer temporairement ou de compléter la main-d'œuvre du client, les personnes placées étant salariées par l'agence de travail temporaire.Les agences affectées à cette sous-classe n'assurent toutefois pas la supervision directe de leurs salariés sur les lieux de travail du client. "
6381,78,     SERVICES LIÉS À L'EMPLOI    
6382,78,SERVICES DES AGENCES DE PLACEMENT DE MAIN- D'OEUVRE
6383,78,Services des agences de placement de main-d'œuvre
6384,78,Services des agences de placement de main-d'œuvre
6385,78,"Services de recrutement de cadres CC : - services de recherche et de recrutement spécialisés se limitant au pourvoi de postes de cadres supérieurs et dirigeants et d'experts, selon le cahier des charges du client. Sont inclus les services suivants : réalisation d'entretiens approfondis avec l'équipe de direction de l'organisation cliente élaboration de profils de postes, recherche et publicité en vue de repérer les candidats potentiels présélection des candidats possibles, préparation, présentation et examen, avec le client, d'une liste confidentielle de postulants hautement qualifiés mise au point des modalités d'entretien, négociation de la rémunération et suivi post-embauche recrutement par approche directe. L'employeur potentiel/client décide du candidat à embaucher. Les frais pour les services sont facturés, que le candidat soit embauché ou non CA : - services de recherche de cadres en ligne "
6386,78,"Services de placement permanent, à l'exclusion du recrutement de cadres CC : - test, entretien, vérification des références, évaluation et conseil de salariés potentiels recrutement, sélection et présentation de candidats au client en vue d'occuper des postes sur une base permanente (à durée indéterminée) Ces services peuvent être fournis à l'employeur potentiel ou au futur employé. Le candidat est sélectionné et embauché par l'employeur potentiel. L'entreprise de placement est payée sur une base conditionnelle, c'est-à-dire uniquement en cas de placement réussi d'un candidat. Cette sous- catégorie inclut les services de placement permanent pour un vaste éventail de professions, allant des salariés des catégories inférieures aux salariés chargés des tâches de gestion, y compris les cadres, à l'exception de ceux recrutés par des cabinets de recrutement de cadres, ainsi que pour des emplois nationaux ou internationaux. CA : - services des agences de placement permanent en ligne services des agences et bureaux de sélection d'acteurs et de figurants, telles que les agences de distribution de rôles"
6387,78,SERVICES DES AGENCES DE TRAVAIL TEMPORAIRE
6388,78,Services des agences de travail temporaire
6389,78,"Services des agences de travail temporaire CC : - services de recrutement en vue de la mise à disposition de personnel pour des missions de travail temporaire L'agence de travail temporaire recrute ses propres salariés et les affecte pour des missions auprès de clients en vue d'aider ceux ci ou de compléter leur main-d'œuvre en cas d'absences de salariés, de pénurie temporaire de compétences, de surcroîts de travail saisonniers et de missions et projets spéciaux. Ces salariés figurent au livre de paie de l'agence de travail temporaire qui est juridiquement responsable de leurs actes, mais, lorsqu'ils travaillent, ils sont placés sous la supervision directe du client. L'agence de travail temporaire définit le salaire, les prestations sociales, etc. du salarié.              "
6390,78,AUTRE MISE À DISPOSITION DE RESSOURCES HUMAINES  
6391,78,Autre mise à disposition de ressources humaines
6392,78,"Z      Autre mise à disposition de ressources humaines Cette sous-classe comprend les activités consistant à fournir des ressources humaines au client. Les unités classées ici sont l'employeur officiel des salariés pour les questions de paie, d'impôts, ainsi qu'en matière fiscale et de ressources humaines, mais ne sont pas responsables de la direction et de la supervision des salariés.  La fourniture de ressources humaines a généralement lieu pour une longue durée ou sur une base permanente et les unités classées ici sont spécialisées dans l'exécution d'une vaste gamme de tâches de gestion des ressources humaines. "
6393,78,    
6394,78,"Services des agences de travail temporaire pour la mise à disposition de personnel dans le domaine de l'informatique et des télécommunications CC : - services de recrutement temporaire en vue de la mise à disposition de personnel dans le domaine de l'informatique et des télécommunications, notamment pour le soutien aux systèmes informatiques et de télécommunications, le développement de logiciels, le traitement de données, etc. "
6395,78,"Services des agences de travail temporaire pour la mise à disposition d'autres personnels de bureau CC : - services de recrutement temporaire en vue de la mise à disposition d'autres personnels de bureau, tels que des secrétaires, des employés, des comptables, des dactylographes, etc. "
6396,78,Services des agences de travail temporaire pour la mise à disposition de personnel dans le domaine du commerce et des échanges 
6397,78,"Services des agences de travail temporaire pour la mise à disposition de personnel dans le domaine du transport, de l'entreposage, de la logistique et de l'industrie CC : - services de recrutement temporaire en vue de la mise à disposition de personnel dans le domaine du transport, de l'entreposage, de la logistique et des industries, tels que des ouvriers de la construction, ouvriers de maintenance, conducteurs, machinistes, assembleurs, opérateurs, manœuvres, déménageurs, chargeurs, etc. "
6398,78,"Services des agences de travail temporaire pour la mise à disposition de personnel dans le domaine de l'hôtellerie et de la restauration CC : - services de recrutement temporaire en vue de la mise à disposition de personnel dans le domaine de l'hôtellerie et de la restauration, tels que des cuisiniers, serveurs, réceptionnistes d'hôtel "
6399,78,Services des agences de travail temporaire pour la mise à disposition de personnel médical 
6400,78,"Services des agences de travail temporaire pour la mise à disposition d'autres personnels CC : - services de recrutement temporaire en vue de la mise à disposition de professeurs, cadres et autres personnels n.c.a.  "
6401,78,AUTRES SERVICES DE MISE À DISPOSITION DE RESSOURCES HUMAINES
6402,78,Autres services de mise à disposition de ressources humaines
6403,78,"Autres services de mise à disposition de ressources humaines CC : - services de recrutement en vue de la mise à disposition de personnel pour des missions de travail prolongées. Selon ces modalités, le client peut recruter la ou les personnes engagées par la société de recrutement qui sont affectées sur son lieu de travail ou transférer une partie de son effectif existant à la société de recrutement. Ces salariés à long terme figurent au livre de paie de l'agence de travail temporaire qui est juridiquement responsable de leurs actes, mais, lorsqu'ils travaillent, ils sont placés sous la supervision directe du client. Ces services incluent le louage de main-d'œuvre, le travail intérimaire, le recrutement prolongé de salariés et l'embauchage obligatoire. "
6404,78,"Autres services de mise à disposition de personnel dans le domaine de l'informatique et des télécommunications CC : - services de recrutement et de gestion en vue de la mise à disposition de personnel dans le domaine de l'informatique et des télécommunications, notamment pour le soutien aux systèmes informatiques et de télécommunications, le développement de logiciels, le traitement de données, etc. "
6405,78,"Autres services de mise à disposition d'autres personnels de bureau CC : - services de recrutement et de gestion en vue de la mise à disposition d'autres personnels de bureau, tels que des secrétaires, des employés, des comptables, des dactylographes, etc.          "
6406,78,Autres services de mise à disposition de personnel dans le domaine du commerce et des échanges 
6407,78,"Autres services de mise à disposition de ressources humaines dans le domaine du transport, de l'entreposage, de la logistique et des industries CC : - services de recrutement et de gestion en vue de la mise à disposition de personnel dans le domaine du transport, de l'entreposage, de la logistique et des industries, tels que des ouvriers de la construction, ouvriers de maintenance, conducteurs, machinistes, assembleurs, opérateurs, manœuvres, déménageurs, chargeurs, etc. "
6408,78,"Autres services de mise à disposition de personnel dans le domaine de l'hôtellerie et de la restauration CC : - services de recrutement et de gestion en vue de la mise à disposition de personnel dans le domaine de l'hôtellerie et de la restauration, tels que des cuisiniers, serveurs, réceptionnistes d'hôtel "
6409,78,Autres services de mise à disposition de personnel médical 
6410,78,"Autres services de mise à disposition de personnel n.c.a. CC : - services de recrutement et de gestion en vue de la mise à disposition de professeurs, cadres et autres personnels n.c.a.    "
6411,79,"ACTIVITÉS DES AGENCES DE VOYAGE, VOYAGISTES, SERVICES DE RÉSERVATION ET ACTIVITÉS CONNEXES Cette division comprend l'activité des agences consistant principalement à vendre des services de voyage, voyage organisé, transport et hébergement au grand public et à des clients du secteur privé et l'activité consistant à planifier et mettre sur pied des voyages organisés vendus par des agences de voyage ou directement par des agents tels que des voyagistes, ainsi que d'autres services liés aux voyages, dont les services de réservation. Les activités des guides touristiques et de promotion du tourisme sont également incluses.  "
6412,79,"ACTIVITÉS DES AGENCES DE VOYAGE ET VOYAGISTES Ce groupe comprend les activités des agences consistant principalement à vendre des services de voyage, voyage organisé, transport et hébergement au grand public et à des clients du secteur privé et l'activité consistant à planifier et mettre sur pied des voyages organisés vendus par des agences de voyage ou directement par des agents tels que des voyagistes. "
6413,79,Activités des agences de voyage
6414,79,"Z      Activités des agences de voyage Cette sous-classe comprend : les activités des agences consistant principalement à vendre, en gros ou au détail, des services de voyage, voyage organisé, transport et hébergement "
6415,79,", 79.11.23    "
6416,79,Activités des voyagistes
6417,79,"Z      Activités des voyagistes  SERVICES DES AGENCES DE VOYAGE, DES VOYAGISTES ET AUTRES SERVICES DE RÉSERVATION ET SERVICES CONNEXES    "
6418,79,SERVICES DES AGENCES DE VOYAGE ET DES VOYAGISTES   
6419,79,Services des agences de voyage
6420,79,"Services des agences de voyage pour la réservation de transports CC : - services liés à la vente de transports et de prestations connexes Ces services consistent à répondre aux besoins du client, à le conseiller sur des alternatives, à l'aider dans son choix et peuvent inclure l'émission de billets pour le compte du prestataire de services. Ils sont souvent fournis directement, par téléphone ou par Internet. Les services de revente correspondants sont également inclus. Les réservations peuvent être effectuées pour des transports intérieurs ou internationaux. "
6421,79,Services de réservation pour les transports aériens CC : - réservations de billets d'avion 
6422,79,Services de réservation pour les transports ferroviaires CC : - réservations de sièges dans un train 
6423,79,Services de réservation pour les transports en autocars CC : - services de réservation pour les transports en autocars 
6424,79,Services de réservation pour la location de véhicules CC : - réservations de locations de voitures 
6425,79,"Autres services des agences de voyage pour la réservation de transports CC : - réservations pour d'autres services n.c.a., tels que : • services de réservation pour les transports en transbordeurs • services de réservation pour les transports en navettes aéroportuaires • autres services de réservation de transports n.c.a. "
6426,79,"Services des agences de voyage pour la réservation de l'hébergement, de croisières et de voyages à forfait"
6427,79,"Services de réservation pour l'hébergement CC : - réservations pour des services d'hébergement : • services de réservation d'hébergement national • services de réservation d'hébergement international services d'échange direct destinés à d'autres propriétaires de biens résidentiels, tels que des maisons ou des appartements "
6428,79,Services de réservation pour les croisières CC : - réservations pour des croisières : • croisières d'une journée ou moins • croisières de plus d'une journée 
6429,79,Services de réservation pour les voyages à forfait CC : - réservations pour des voyages à forfait : • voyages à forfait nationaux • voyages à forfait internationaux 
6430,79,Services des voyagistes
